"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
261,178,"PER","Peru",3,"Apurímac",29,"Andahuaylas",261,"Chiara","Distrito","District",NA,NA
262,178,"PER","Peru",3,"Apurímac",29,"Andahuaylas",262,"Huancarama","Distrito","District",NA,NA
263,178,"PER","Peru",3,"Apurímac",29,"Andahuaylas",263,"Huancaray","Distrito","District",NA,NA
264,178,"PER","Peru",3,"Apurímac",29,"Andahuaylas",264,"Huayana","Distrito","District",NA,NA
265,178,"PER","Peru",3,"Apurímac",29,"Andahuaylas",265,"Kaquiabamba","Distrito","District",NA,NA
266,178,"PER","Peru",3,"Apurímac",29,"Andahuaylas",266,"Kishuara","Distrito","District",NA,NA
267,178,"PER","Peru",3,"Apurímac",29,"Andahuaylas",267,"Pacobamba","Distrito","District",NA,NA
268,178,"PER","Peru",3,"Apurímac",29,"Andahuaylas",268,"Pacucha","Distrito","District",NA,NA
269,178,"PER","Peru",3,"Apurímac",29,"Andahuaylas",269,"Pampachiri","Distrito","District",NA,NA
270,178,"PER","Peru",3,"Apurímac",29,"Andahuaylas",270,"Pomacocha","Distrito","District",NA,NA
271,178,"PER","Peru",3,"Apurímac",29,"Andahuaylas",271,"San Antonio de Cachi","Distrito","District",NA,NA
272,178,"PER","Peru",3,"Apurímac",29,"Andahuaylas",272,"San Jeronimo","Distrito","District",NA,NA
273,178,"PER","Peru",3,"Apurímac",29,"Andahuaylas",273,"San Miguel de Chaccrampa","Distrito","District",NA,NA
274,178,"PER","Peru",3,"Apurímac",29,"Andahuaylas",274,"Santa Maria de Chicmo","Distrito","District",NA,NA
275,178,"PER","Peru",3,"Apurímac",29,"Andahuaylas",275,"Talavera","Distrito","District",NA,NA
276,178,"PER","Peru",3,"Apurímac",29,"Andahuaylas",276,"Tumay Huaraca","Distrito","District",NA,NA
277,178,"PER","Peru",3,"Apurímac",29,"Andahuaylas",277,"Turpo","Distrito","District",NA,NA
278,178,"PER","Peru",3,"Apurímac",30,"Antabamba",278,"Antabamba","Distrito","District",NA,NA
279,178,"PER","Peru",3,"Apurímac",30,"Antabamba",279,"El Oro","Distrito","District",NA,NA
280,178,"PER","Peru",3,"Apurímac",30,"Antabamba",280,"Huaquirca","Distrito","District",NA,NA
281,178,"PER","Peru",3,"Apurímac",30,"Antabamba",281,"Juan Espinoza Medrano","Distrito","District",NA,NA
282,178,"PER","Peru",3,"Apurímac",30,"Antabamba",282,"Oropesa","Distrito","District",NA,NA
283,178,"PER","Peru",3,"Apurímac",30,"Antabamba",283,"Pachaconas","Distrito","District",NA,NA
284,178,"PER","Peru",3,"Apurímac",30,"Antabamba",284,"Sabaino","Distrito","District",NA,NA
285,178,"PER","Peru",3,"Apurímac",31,"Aymaraes",285,"Capaya","Distrito","District",NA,NA
286,178,"PER","Peru",3,"Apurímac",31,"Aymaraes",286,"Caraybamba","Distrito","District",NA,NA
287,178,"PER","Peru",3,"Apurímac",31,"Aymaraes",287,"Chalhuanca","Distrito","District",NA,NA
288,178,"PER","Peru",3,"Apurímac",31,"Aymaraes",288,"Chapimarca","Distrito","District",NA,NA
289,178,"PER","Peru",3,"Apurímac",31,"Aymaraes",289,"Colcabamba","Distrito","District",NA,NA
290,178,"PER","Peru",3,"Apurímac",31,"Aymaraes",290,"Cotaruse","Distrito","District",NA,NA
291,178,"PER","Peru",3,"Apurímac",31,"Aymaraes",291,"Huayllo","Distrito","District",NA,NA
292,178,"PER","Peru",3,"Apurímac",31,"Aymaraes",292,"Justo Apu Sahuaraura","Distrito","District",NA,NA
293,178,"PER","Peru",3,"Apurímac",31,"Aymaraes",293,"Lucre","Distrito","District",NA,NA
294,178,"PER","Peru",3,"Apurímac",31,"Aymaraes",294,"Pocohuanca","Distrito","District",NA,NA
295,178,"PER","Peru",3,"Apurímac",31,"Aymaraes",295,"Sañayca","Distrito","District",NA,NA
296,178,"PER","Peru",3,"Apurímac",31,"Aymaraes",296,"San Juan de Chacña","Distrito","District",NA,NA
297,178,"PER","Peru",3,"Apurímac",31,"Aymaraes",297,"Soraya","Distrito","District",NA,NA
298,178,"PER","Peru",3,"Apurímac",31,"Aymaraes",298,"Tapairihua","Distrito","District",NA,NA
299,178,"PER","Peru",3,"Apurímac",31,"Aymaraes",299,"Tintay","Distrito","District",NA,NA
300,178,"PER","Peru",3,"Apurímac",31,"Aymaraes",300,"Toraya","Distrito","District",NA,NA
301,178,"PER","Peru",3,"Apurímac",31,"Aymaraes",301,"Yanaca","Distrito","District",NA,NA
302,178,"PER","Peru",3,"Apurímac",32,"Chincheros",302,"Anco-Huallo","Distrito","District",NA,NA
303,178,"PER","Peru",3,"Apurímac",32,"Chincheros",303,"Chincheros","Distrito","District",NA,NA
304,178,"PER","Peru",3,"Apurímac",32,"Chincheros",304,"Cocharcas","Distrito","District",NA,NA
305,178,"PER","Peru",3,"Apurímac",32,"Chincheros",305,"Huaccana","Distrito","District",NA,NA
306,178,"PER","Peru",3,"Apurímac",32,"Chincheros",306,"Ocobamba","Distrito","District",NA,NA
307,178,"PER","Peru",3,"Apurímac",32,"Chincheros",307,"Ongoy","Distrito","District",NA,NA
308,178,"PER","Peru",3,"Apurímac",32,"Chincheros",308,"Ranracancha","Distrito","District",NA,NA
309,178,"PER","Peru",3,"Apurímac",32,"Chincheros",309,"Uranmarca","Distrito","District",NA,NA
310,178,"PER","Peru",3,"Apurímac",33,"Cotabambas",310,"Challhuahuacho","Distrito","District",NA,NA
311,178,"PER","Peru",3,"Apurímac",33,"Cotabambas",311,"Cotabambas","Distrito","District",NA,NA
312,178,"PER","Peru",3,"Apurímac",33,"Cotabambas",312,"Coyllurqui","Distrito","District",NA,NA
313,178,"PER","Peru",3,"Apurímac",33,"Cotabambas",313,"Haquira","Distrito","District",NA,NA
314,178,"PER","Peru",3,"Apurímac",33,"Cotabambas",314,"Mara","Distrito","District",NA,NA
315,178,"PER","Peru",3,"Apurímac",33,"Cotabambas",315,"Tambobamba","Distrito","District",NA,NA
316,178,"PER","Peru",3,"Apurímac",34,"Grau",316,"Chuquibambilla","Distrito","District",NA,NA
317,178,"PER","Peru",3,"Apurímac",34,"Grau",317,"Curasco","Distrito","District",NA,NA
318,178,"PER","Peru",3,"Apurímac",34,"Grau",318,"Curpahuasi","Distrito","District",NA,NA
319,178,"PER","Peru",3,"Apurímac",34,"Grau",319,"Gamarra","Distrito","District",NA,NA
320,178,"PER","Peru",3,"Apurímac",34,"Grau",320,"Huayllati","Distrito","District",NA,NA
321,178,"PER","Peru",3,"Apurímac",34,"Grau",321,"Mamara","Distrito","District",NA,NA
322,178,"PER","Peru",3,"Apurímac",34,"Grau",322,"Micaela Bastidas","Distrito","District",NA,NA
323,178,"PER","Peru",3,"Apurímac",34,"Grau",323,"Pataypampa","Distrito","District",NA,NA
324,178,"PER","Peru",3,"Apurímac",34,"Grau",324,"Progreso","Distrito","District",NA,NA
325,178,"PER","Peru",3,"Apurímac",34,"Grau",325,"San Antonio","Distrito","District",NA,NA
326,178,"PER","Peru",3,"Apurímac",34,"Grau",326,"Santa Rosa","Distrito","District",NA,NA
327,178,"PER","Peru",3,"Apurímac",34,"Grau",327,"Turpay","Distrito","District",NA,NA
328,178,"PER","Peru",3,"Apurímac",34,"Grau",328,"Vilcabamba","Distrito","District",NA,NA
329,178,"PER","Peru",3,"Apurímac",34,"Grau",329,"Virundo","Distrito","District",NA,NA
330,178,"PER","Peru",4,"Arequipa",35,"Arequipa",330,"Alto Selva Alegre","Distrito","District",NA,NA
331,178,"PER","Peru",4,"Arequipa",35,"Arequipa",331,"Arequipa","Distrito","District",NA,NA
332,178,"PER","Peru",4,"Arequipa",35,"Arequipa",332,"Cayma","Distrito","District",NA,NA
333,178,"PER","Peru",4,"Arequipa",35,"Arequipa",333,"Cerro Colorado","Distrito","District",NA,NA
334,178,"PER","Peru",4,"Arequipa",35,"Arequipa",334,"Characato","Distrito","District",NA,NA
335,178,"PER","Peru",4,"Arequipa",35,"Arequipa",335,"Chiguata","Distrito","District",NA,NA
336,178,"PER","Peru",4,"Arequipa",35,"Arequipa",336,"Jacobo Hunter","Distrito","District",NA,NA
337,178,"PER","Peru",4,"Arequipa",35,"Arequipa",337,"Jose Luis Bustamante Y Rivero","Distrito","District",NA,NA
338,178,"PER","Peru",4,"Arequipa",35,"Arequipa",338,"La Joya","Distrito","District",NA,NA
339,178,"PER","Peru",4,"Arequipa",35,"Arequipa",339,"Laguna Loriscota","Distrito","District",NA,NA
340,178,"PER","Peru",4,"Arequipa",35,"Arequipa",340,"Mariano Melgar","Distrito","District",NA,NA
341,178,"PER","Peru",4,"Arequipa",35,"Arequipa",341,"Miraflores","Distrito","District",NA,NA
342,178,"PER","Peru",4,"Arequipa",35,"Arequipa",342,"Mollebaya","Distrito","District",NA,NA
343,178,"PER","Peru",4,"Arequipa",35,"Arequipa",343,"Paucarpata","Distrito","District",NA,NA
344,178,"PER","Peru",4,"Arequipa",35,"Arequipa",344,"Pocsi","Distrito","District",NA,NA
345,178,"PER","Peru",4,"Arequipa",35,"Arequipa",345,"Polobaya","Distrito","District",NA,NA
346,178,"PER","Peru",4,"Arequipa",35,"Arequipa",346,"Quequeña","Distrito","District",NA,NA
347,178,"PER","Peru",4,"Arequipa",35,"Arequipa",347,"Sabandia","Distrito","District",NA,NA
348,178,"PER","Peru",4,"Arequipa",35,"Arequipa",348,"Sachaca","Distrito","District",NA,NA
349,178,"PER","Peru",4,"Arequipa",35,"Arequipa",349,"San Juan de Siguas","Distrito","District",NA,NA
350,178,"PER","Peru",4,"Arequipa",35,"Arequipa",350,"San Juan de Tarucani","Distrito","District",NA,NA
351,178,"PER","Peru",4,"Arequipa",35,"Arequipa",351,"Santa Isabel de Siguas","Distrito","District",NA,NA
352,178,"PER","Peru",4,"Arequipa",35,"Arequipa",352,"Santa Rita de Siguas","Distrito","District",NA,NA
353,178,"PER","Peru",4,"Arequipa",35,"Arequipa",353,"Socabaya","Distrito","District",NA,NA
354,178,"PER","Peru",4,"Arequipa",35,"Arequipa",354,"Tiabaya","Distrito","District",NA,NA
355,178,"PER","Peru",4,"Arequipa",35,"Arequipa",355,"Uchumayo","Distrito","District",NA,NA
356,178,"PER","Peru",4,"Arequipa",35,"Arequipa",356,"Vitor","Distrito","District",NA,NA
357,178,"PER","Peru",4,"Arequipa",35,"Arequipa",357,"Yanahuara","Distrito","District",NA,NA
358,178,"PER","Peru",4,"Arequipa",35,"Arequipa",358,"Yarabamba","Distrito","District",NA,NA
359,178,"PER","Peru",4,"Arequipa",35,"Arequipa",359,"Yura","Distrito","District",NA,NA
360,178,"PER","Peru",4,"Arequipa",36,"Camaná",360,"Camana","Distrito","District",NA,NA
361,178,"PER","Peru",4,"Arequipa",36,"Camaná",361,"Jose Maria Quimper","Distrito","District",NA,NA
362,178,"PER","Peru",4,"Arequipa",36,"Camaná",362,"Mariano Nicolas Valcarcel","Distrito","District",NA,NA
363,178,"PER","Peru",4,"Arequipa",36,"Camaná",363,"Mariscal Caceres","Distrito","District",NA,NA
364,178,"PER","Peru",4,"Arequipa",36,"Camaná",364,"Nicolas de Pierola","Distrito","District",NA,NA
365,178,"PER","Peru",4,"Arequipa",36,"Camaná",365,"Ocoña","Distrito","District",NA,NA
366,178,"PER","Peru",4,"Arequipa",36,"Camaná",366,"Quilca","Distrito","District",NA,NA
367,178,"PER","Peru",4,"Arequipa",36,"Camaná",367,"Samuel Pastor","Distrito","District",NA,NA
368,178,"PER","Peru",4,"Arequipa",37,"Caravelí",368,"Acari","Distrito","District",NA,NA
369,178,"PER","Peru",4,"Arequipa",37,"Caravelí",369,"Atico","Distrito","District",NA,NA
370,178,"PER","Peru",4,"Arequipa",37,"Caravelí",370,"Atiquipa","Distrito","District",NA,NA
371,178,"PER","Peru",4,"Arequipa",37,"Caravelí",371,"Bella Union","Distrito","District",NA,NA
372,178,"PER","Peru",4,"Arequipa",37,"Caravelí",372,"Cahuacho","Distrito","District",NA,NA
373,178,"PER","Peru",4,"Arequipa",37,"Caravelí",373,"Caraveli","Distrito","District",NA,NA
374,178,"PER","Peru",4,"Arequipa",37,"Caravelí",374,"Chala","Distrito","District",NA,NA
375,178,"PER","Peru",4,"Arequipa",37,"Caravelí",375,"Chaparra","Distrito","District",NA,NA
376,178,"PER","Peru",4,"Arequipa",37,"Caravelí",376,"Huanuhuanu","Distrito","District",NA,NA
377,178,"PER","Peru",4,"Arequipa",37,"Caravelí",377,"Jaqui","Distrito","District",NA,NA
378,178,"PER","Peru",4,"Arequipa",37,"Caravelí",378,"Lomas","Distrito","District",NA,NA
379,178,"PER","Peru",4,"Arequipa",37,"Caravelí",379,"Quicacha","Distrito","District",NA,NA
380,178,"PER","Peru",4,"Arequipa",37,"Caravelí",380,"Yauca","Distrito","District",NA,NA
381,178,"PER","Peru",4,"Arequipa",38,"Castilla",381,"Andagua","Distrito","District",NA,NA
382,178,"PER","Peru",4,"Arequipa",38,"Castilla",382,"Aplao","Distrito","District",NA,NA
383,178,"PER","Peru",4,"Arequipa",38,"Castilla",383,"Ayo","Distrito","District",NA,NA
384,178,"PER","Peru",4,"Arequipa",38,"Castilla",384,"Chachas","Distrito","District",NA,NA
385,178,"PER","Peru",4,"Arequipa",38,"Castilla",385,"Chilcaymarca","Distrito","District",NA,NA
386,178,"PER","Peru",4,"Arequipa",38,"Castilla",386,"Choco","Distrito","District",NA,NA
387,178,"PER","Peru",4,"Arequipa",38,"Castilla",387,"Huancarqui","Distrito","District",NA,NA
388,178,"PER","Peru",4,"Arequipa",38,"Castilla",388,"Machaguay","Distrito","District",NA,NA
389,178,"PER","Peru",4,"Arequipa",38,"Castilla",389,"Orcopampa","Distrito","District",NA,NA
390,178,"PER","Peru",4,"Arequipa",38,"Castilla",390,"Pampacolca","Distrito","District",NA,NA
391,178,"PER","Peru",4,"Arequipa",38,"Castilla",391,"Tipan","Distrito","District",NA,NA
392,178,"PER","Peru",4,"Arequipa",38,"Castilla",392,"Uñon","Distrito","District",NA,NA
393,178,"PER","Peru",4,"Arequipa",38,"Castilla",393,"Uraca","Distrito","District",NA,NA
394,178,"PER","Peru",4,"Arequipa",38,"Castilla",394,"Viraco","Distrito","District",NA,NA
395,178,"PER","Peru",4,"Arequipa",39,"Caylloma",395,"Achoma","Distrito","District",NA,NA
396,178,"PER","Peru",4,"Arequipa",39,"Caylloma",396,"Cabanaconde","Distrito","District",NA,NA
397,178,"PER","Peru",4,"Arequipa",39,"Caylloma",397,"Callalli","Distrito","District",NA,NA
398,178,"PER","Peru",4,"Arequipa",39,"Caylloma",398,"Caylloma","Distrito","District",NA,NA
399,178,"PER","Peru",4,"Arequipa",39,"Caylloma",399,"Chivay","Distrito","District",NA,NA
400,178,"PER","Peru",4,"Arequipa",39,"Caylloma",400,"Coporaque","Distrito","District",NA,NA
401,178,"PER","Peru",4,"Arequipa",39,"Caylloma",401,"Huambo","Distrito","District",NA,NA
402,178,"PER","Peru",4,"Arequipa",39,"Caylloma",402,"Huanca","Distrito","District",NA,NA
403,178,"PER","Peru",4,"Arequipa",39,"Caylloma",403,"Ichupampa","Distrito","District",NA,NA
404,178,"PER","Peru",4,"Arequipa",39,"Caylloma",404,"Lari","Distrito","District",NA,NA
405,178,"PER","Peru",4,"Arequipa",39,"Caylloma",405,"Lluta","Distrito","District",NA,NA
406,178,"PER","Peru",4,"Arequipa",39,"Caylloma",406,"Maca","Distrito","District",NA,NA
407,178,"PER","Peru",4,"Arequipa",39,"Caylloma",407,"Madrigal","Distrito","District",NA,NA
408,178,"PER","Peru",4,"Arequipa",39,"Caylloma",408,"San Antonio de Chuca","Distrito","District",NA,NA
409,178,"PER","Peru",4,"Arequipa",39,"Caylloma",409,"Sibayo","Distrito","District",NA,NA
410,178,"PER","Peru",4,"Arequipa",39,"Caylloma",410,"Tapay","Distrito","District",NA,NA
411,178,"PER","Peru",4,"Arequipa",39,"Caylloma",411,"Tisco","Distrito","District",NA,NA
412,178,"PER","Peru",4,"Arequipa",39,"Caylloma",412,"Tuti","Distrito","District",NA,NA
413,178,"PER","Peru",4,"Arequipa",39,"Caylloma",413,"Yanque","Distrito","District",NA,NA
414,178,"PER","Peru",4,"Arequipa",40,"Condesuyos",414,"Andaray","Distrito","District",NA,NA
415,178,"PER","Peru",4,"Arequipa",40,"Condesuyos",415,"Cayarani","Distrito","District",NA,NA
416,178,"PER","Peru",4,"Arequipa",40,"Condesuyos",416,"Chichas","Distrito","District",NA,NA
417,178,"PER","Peru",4,"Arequipa",40,"Condesuyos",417,"Chuquibamba","Distrito","District",NA,NA
418,178,"PER","Peru",4,"Arequipa",40,"Condesuyos",418,"Iray","Distrito","District",NA,NA
419,178,"PER","Peru",4,"Arequipa",40,"Condesuyos",419,"Rio Grande","Distrito","District",NA,NA
420,178,"PER","Peru",4,"Arequipa",40,"Condesuyos",420,"Salamanca","Distrito","District",NA,NA
421,178,"PER","Peru",4,"Arequipa",40,"Condesuyos",421,"Yanaquihua","Distrito","District",NA,NA
422,178,"PER","Peru",4,"Arequipa",41,"Islay",422,"Cocachacra","Distrito","District",NA,NA
423,178,"PER","Peru",4,"Arequipa",41,"Islay",423,"Dean Valdivia","Distrito","District",NA,NA
424,178,"PER","Peru",4,"Arequipa",41,"Islay",424,"Islay","Distrito","District",NA,NA
425,178,"PER","Peru",4,"Arequipa",41,"Islay",425,"Mejia","Distrito","District",NA,NA
426,178,"PER","Peru",4,"Arequipa",41,"Islay",426,"Mollendo","Distrito","District",NA,NA
427,178,"PER","Peru",4,"Arequipa",41,"Islay",427,"Punta de Bombon","Distrito","District",NA,NA
428,178,"PER","Peru",4,"Arequipa",42,"La Unión",428,"Alca","Distrito","District",NA,NA
429,178,"PER","Peru",4,"Arequipa",42,"La Unión",429,"Charcana","Distrito","District",NA,NA
430,178,"PER","Peru",4,"Arequipa",42,"La Unión",430,"Cotahuasi","Distrito","District",NA,NA
431,178,"PER","Peru",4,"Arequipa",42,"La Unión",431,"Huaynacotas","Distrito","District",NA,NA
432,178,"PER","Peru",4,"Arequipa",42,"La Unión",432,"Pampamarca","Distrito","District",NA,NA
433,178,"PER","Peru",4,"Arequipa",42,"La Unión",433,"Puyca","Distrito","District",NA,NA
434,178,"PER","Peru",4,"Arequipa",42,"La Unión",434,"Quechualla","Distrito","District",NA,NA
435,178,"PER","Peru",4,"Arequipa",42,"La Unión",435,"Sayla","Distrito","District",NA,NA
436,178,"PER","Peru",4,"Arequipa",42,"La Unión",436,"Tauria","Distrito","District",NA,NA
437,178,"PER","Peru",4,"Arequipa",42,"La Unión",437,"Tomepampa","Distrito","District",NA,NA
438,178,"PER","Peru",4,"Arequipa",42,"La Unión",438,"Toro","Distrito","District",NA,NA
439,178,"PER","Peru",5,"Ayacucho",43,"Cangallo",439,"Cangallo","Distrito","District",NA,NA
440,178,"PER","Peru",5,"Ayacucho",43,"Cangallo",440,"Chuschi","Distrito","District",NA,NA
441,178,"PER","Peru",5,"Ayacucho",43,"Cangallo",441,"Los Morochucos","Distrito","District",NA,NA
442,178,"PER","Peru",5,"Ayacucho",43,"Cangallo",442,"Maria Parado de Bellido","Distrito","District",NA,NA
443,178,"PER","Peru",5,"Ayacucho",43,"Cangallo",443,"Paras","Distrito","District",NA,NA
444,178,"PER","Peru",5,"Ayacucho",43,"Cangallo",444,"Totos","Distrito","District",NA,NA
445,178,"PER","Peru",5,"Ayacucho",44,"Huamanga",445,"Acocro","Distrito","District",NA,NA
446,178,"PER","Peru",5,"Ayacucho",44,"Huamanga",446,"Acos Vinchos","Distrito","District",NA,NA
447,178,"PER","Peru",5,"Ayacucho",44,"Huamanga",447,"Ayacucho","Distrito","District",NA,NA
448,178,"PER","Peru",5,"Ayacucho",44,"Huamanga",448,"Carmen Alto","Distrito","District",NA,NA
449,178,"PER","Peru",5,"Ayacucho",44,"Huamanga",449,"Chiara","Distrito","District",NA,NA
450,178,"PER","Peru",5,"Ayacucho",44,"Huamanga",450,"Ocros","Distrito","District",NA,NA
451,178,"PER","Peru",5,"Ayacucho",44,"Huamanga",451,"Pacaycasa","Distrito","District",NA,NA
452,178,"PER","Peru",5,"Ayacucho",44,"Huamanga",452,"Quinua","Distrito","District",NA,NA
453,178,"PER","Peru",5,"Ayacucho",44,"Huamanga",453,"San Jose de Ticllas","Distrito","District",NA,NA
454,178,"PER","Peru",5,"Ayacucho",44,"Huamanga",454,"San Juan Bautista","Distrito","District",NA,NA
455,178,"PER","Peru",5,"Ayacucho",44,"Huamanga",455,"Santiago de Pischa","Distrito","District",NA,NA
456,178,"PER","Peru",5,"Ayacucho",44,"Huamanga",456,"Socos","Distrito","District",NA,NA
457,178,"PER","Peru",5,"Ayacucho",44,"Huamanga",457,"Tambillo","Distrito","District",NA,NA
458,178,"PER","Peru",5,"Ayacucho",44,"Huamanga",458,"Vinchos","Distrito","District",NA,NA
459,178,"PER","Peru",5,"Ayacucho",45,"Huanca Sancos",459,"Carapo","Distrito","District",NA,NA
460,178,"PER","Peru",5,"Ayacucho",45,"Huanca Sancos",460,"Sacsamarca","Distrito","District",NA,NA
461,178,"PER","Peru",5,"Ayacucho",45,"Huanca Sancos",461,"Sancos","Distrito","District",NA,NA
462,178,"PER","Peru",5,"Ayacucho",45,"Huanca Sancos",462,"Santiago de Lucanamarca","Distrito","District",NA,NA
463,178,"PER","Peru",5,"Ayacucho",46,"Huanta",463,"Ayahuanco","Distrito","District",NA,NA
464,178,"PER","Peru",5,"Ayacucho",46,"Huanta",464,"Huamanguilla","Distrito","District",NA,NA
465,178,"PER","Peru",5,"Ayacucho",46,"Huanta",465,"Huanta","Distrito","District",NA,NA
466,178,"PER","Peru",5,"Ayacucho",46,"Huanta",466,"Iguain","Distrito","District",NA,NA
467,178,"PER","Peru",5,"Ayacucho",46,"Huanta",467,"Luricocha","Distrito","District",NA,NA
468,178,"PER","Peru",5,"Ayacucho",46,"Huanta",468,"Santillana","Distrito","District",NA,NA
469,178,"PER","Peru",5,"Ayacucho",46,"Huanta",469,"Sivia","Distrito","District",NA,NA
470,178,"PER","Peru",5,"Ayacucho",47,"La Mar",470,"Anco","Distrito","District",NA,NA
471,178,"PER","Peru",5,"Ayacucho",47,"La Mar",471,"Ayna","Distrito","District",NA,NA
472,178,"PER","Peru",5,"Ayacucho",47,"La Mar",472,"Chilcas","Distrito","District",NA,NA
473,178,"PER","Peru",5,"Ayacucho",47,"La Mar",473,"Chungui","Distrito","District",NA,NA
474,178,"PER","Peru",5,"Ayacucho",47,"La Mar",474,"Luis Carranza","Distrito","District",NA,NA
475,178,"PER","Peru",5,"Ayacucho",47,"La Mar",475,"San Miguel","Distrito","District",NA,NA
476,178,"PER","Peru",5,"Ayacucho",47,"La Mar",476,"Santa Rosa","Distrito","District",NA,NA
477,178,"PER","Peru",5,"Ayacucho",47,"La Mar",477,"Tambo","Distrito","District",NA,NA
478,178,"PER","Peru",5,"Ayacucho",48,"Lucanas",478,"Aucara","Distrito","District",NA,NA
479,178,"PER","Peru",5,"Ayacucho",48,"Lucanas",479,"Cabana","Distrito","District",NA,NA
480,178,"PER","Peru",5,"Ayacucho",48,"Lucanas",480,"Carmen Salcedo","Distrito","District",NA,NA
481,178,"PER","Peru",5,"Ayacucho",48,"Lucanas",481,"Chaviña","Distrito","District",NA,NA
482,178,"PER","Peru",5,"Ayacucho",48,"Lucanas",482,"Chipao","Distrito","District",NA,NA
483,178,"PER","Peru",5,"Ayacucho",48,"Lucanas",483,"Huac-Huas","Distrito","District",NA,NA
484,178,"PER","Peru",5,"Ayacucho",48,"Lucanas",484,"Laramate","Distrito","District",NA,NA
485,178,"PER","Peru",5,"Ayacucho",48,"Lucanas",485,"Leoncio Prado","Distrito","District",NA,NA
486,178,"PER","Peru",5,"Ayacucho",48,"Lucanas",486,"Llauta","Distrito","District",NA,NA
487,178,"PER","Peru",5,"Ayacucho",48,"Lucanas",487,"Lucanas","Distrito","District",NA,NA
488,178,"PER","Peru",5,"Ayacucho",48,"Lucanas",488,"Ocana","Distrito","District",NA,NA
489,178,"PER","Peru",5,"Ayacucho",48,"Lucanas",489,"Otoca","Distrito","District",NA,NA
490,178,"PER","Peru",5,"Ayacucho",48,"Lucanas",490,"Puquio","Distrito","District",NA,NA
491,178,"PER","Peru",5,"Ayacucho",48,"Lucanas",491,"Saisa","Distrito","District",NA,NA
492,178,"PER","Peru",5,"Ayacucho",48,"Lucanas",492,"San Cristobal","Distrito","District",NA,NA
493,178,"PER","Peru",5,"Ayacucho",48,"Lucanas",493,"San Juan","Distrito","District",NA,NA
494,178,"PER","Peru",5,"Ayacucho",48,"Lucanas",494,"San Pedro de Palco","Distrito","District",NA,NA
495,178,"PER","Peru",5,"Ayacucho",48,"Lucanas",495,"San Pedro","Distrito","District",NA,NA
496,178,"PER","Peru",5,"Ayacucho",48,"Lucanas",496,"Sancos","Distrito","District",NA,NA
497,178,"PER","Peru",5,"Ayacucho",48,"Lucanas",497,"Santa Ana de Huaycahuacho","Distrito","District",NA,NA
498,178,"PER","Peru",5,"Ayacucho",48,"Lucanas",498,"Santa Lucia","Distrito","District",NA,NA
499,178,"PER","Peru",5,"Ayacucho",49,"Parinacochas",499,"Chumpi","Distrito","District",NA,NA
500,178,"PER","Peru",5,"Ayacucho",49,"Parinacochas",500,"Coracora","Distrito","District",NA,NA
501,178,"PER","Peru",5,"Ayacucho",49,"Parinacochas",501,"Coronel Castañeda","Distrito","District",NA,NA
502,178,"PER","Peru",5,"Ayacucho",49,"Parinacochas",502,"Laguna Parinacochas","Distrito","District",NA,NA
503,178,"PER","Peru",5,"Ayacucho",49,"Parinacochas",503,"Pacapausa","Distrito","District",NA,NA
504,178,"PER","Peru",5,"Ayacucho",49,"Parinacochas",504,"Pullo","Distrito","District",NA,NA
505,178,"PER","Peru",5,"Ayacucho",49,"Parinacochas",505,"Puyusca","Distrito","District",NA,NA
506,178,"PER","Peru",5,"Ayacucho",49,"Parinacochas",506,"San Francisco de Ravacayco","Distrito","District",NA,NA
507,178,"PER","Peru",5,"Ayacucho",49,"Parinacochas",507,"Upahuacho","Distrito","District",NA,NA
508,178,"PER","Peru",5,"Ayacucho",50,"Paucar del Sara Sara",508,"Colta","Distrito","District",NA,NA
509,178,"PER","Peru",5,"Ayacucho",50,"Paucar del Sara Sara",509,"Corculla","Distrito","District",NA,NA
510,178,"PER","Peru",5,"Ayacucho",50,"Paucar del Sara Sara",510,"Lampa","Distrito","District",NA,NA
511,178,"PER","Peru",5,"Ayacucho",50,"Paucar del Sara Sara",511,"Marcabamba","Distrito","District",NA,NA
512,178,"PER","Peru",5,"Ayacucho",50,"Paucar del Sara Sara",512,"Oyolo","Distrito","District",NA,NA
513,178,"PER","Peru",5,"Ayacucho",50,"Paucar del Sara Sara",513,"Pararca","Distrito","District",NA,NA
514,178,"PER","Peru",5,"Ayacucho",50,"Paucar del Sara Sara",514,"Pausa","Distrito","District",NA,NA
515,178,"PER","Peru",5,"Ayacucho",50,"Paucar del Sara Sara",515,"San Javier de Alpabamba","Distrito","District",NA,NA
516,178,"PER","Peru",5,"Ayacucho",50,"Paucar del Sara Sara",516,"San Jose de Ushua","Distrito","District",NA,NA
517,178,"PER","Peru",5,"Ayacucho",50,"Paucar del Sara Sara",517,"Sara Sara","Distrito","District",NA,NA
518,178,"PER","Peru",5,"Ayacucho",51,"Sucre",518,"Belen","Distrito","District",NA,NA
519,178,"PER","Peru",5,"Ayacucho",51,"Sucre",519,"Chalcos","Distrito","District",NA,NA
520,178,"PER","Peru",5,"Ayacucho",51,"Sucre",520,"Chilcayoc","Distrito","District",NA,NA
521,178,"PER","Peru",5,"Ayacucho",51,"Sucre",521,"Huacaña","Distrito","District",NA,NA
